Country,Sct,Commodity,Description,Formula / Source,Currency / Unit,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Turkey,                B2.  Fixed capital formation,Sheep meat,Sheep meat specific programmes in B2,TOTAL table,TRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Turkey,                B3.  On-farm services,Sheep meat,Sheep meat specific programmes in B3,TOTAL table,TRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Turkey,"C. Payments based on current A/An/R/I, 
production required, single commodity",Sheep meat,Sheep meat specific programmes in C,TOTAL table,TRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Turkey,"D.  Payments based on non-current A/An/R/I, production required",Sheep meat,Sheep meat specific programmes in D,TOTAL table,TRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Turkey,IV. % Producer Single Commodity Transfers,Sheep meat,Sheep meat specific transfers  / value of receipts from Sheep meat production,%SCTSH = 100* SCTSH / ( (PPSH*QPSH) + A.2SH + BSH + CSH + DSH),%,9.06,17.33,7.26,17.98,16.41,15.33,7.60,16.80,18.89,21.78,-2.51,-4.75,4.24,15.91,26.59,-0.86,-1.11,-4.06,-6.40,-7.02,2.31,16.00,-7.20,5.69,18.55,-2.08,-1.29,-5.68,-4.74,1.83,19.46,6.59,-0.12,-0.44,0.00
Ukraine,I.  Level of production   ,Pig meat,,MPS table,000 tons,"1,162.74","1,164.99","1,250.26","1,267.68","1,252.54","1,129.00",939.83,806.69,728.50,653.80,651.56,586.17,552.24,545.65,562.99,497.86,506.72,526.63,466.97,413.43,439.80,530.94,487.00,434.00,525.10,586.00,587.88,625.15,623.57,636.26,629.70,620.11,594.19,592.61,609.74
Ukraine,II.  Value of production (at farm gate)  ,Pig meat,,MPS table,UAH mn,"3,157.37","3,183.02","3,396.19","3,444.13","4,588.43","8,630.14",1.12,37.70,286.35,"1,195.06","1,920.59","2,498.14","2,779.26","2,842.30","4,341.73","5,582.25","3,954.13","3,207.24","5,072.97","7,004.33","6,137.59","7,374.94","10,890.49","10,951.99","11,482.05","13,985.09","15,752.56","17,755.36","20,127.34","26,072.57","25,876.92","34,975.25","39,469.79","38,007.63","39,926.44"
Ukraine,III. Producer Single Commodity Transfers,Pig meat,"Includes Pig meat specific programmes in A, B, C and D",A+B+C+D,UAH mn,450.13,588.92,"1,126.62","1,162.10",110.32,"1,645.02",-5.01,-50.84,-347.74,"-1,695.54","-1,739.07","-1,058.88",-376.86,-594.79,"-1,630.24",-666.67,"-1,516.10","-3,127.43",-889.93,"1,215.61",-518.13,-706.96,"2,113.67","1,639.14","1,487.90","3,286.89","3,573.72","2,582.11","2,693.00","3,225.72","2,564.38","3,466.02","3,911.42","3,766.52","3,956.67"
Ukraine,A.  Support based on commodity outputs,Pig meat,,A1+A2,UAH mn,450.13,588.92,"1,126.62","1,162.10",110.32,"1,645.02",-5.01,-50.84,-347.74,"-1,695.54","-1,739.07","-1,058.88",-376.86,-594.79,"-1,630.24",-666.67,"-1,516.10","-3,127.43",-889.93,"1,215.61",-518.13,-706.96,"2,113.67","1,639.14","1,487.90","3,286.89","3,459.72","2,582.11","2,693.00","3,225.72","2,564.38","3,466.02","3,911.42","3,766.52","3,956.67"
Ukraine,               A1.  Market Price Support  ,Pig meat,MPS for Pig meat,TOTAL table,UAH mn,280.93,374.18,854.98,541.90,-396.16,691.52,-5.32,-56.67,-353.10,"-1,695.54","-1,739.15","-1,072.00",-395.86,-623.80,"-1,633.39",-672.79,"-1,573.10","-3,229.43","-1,167.93",835.91,-926.03,"-1,370.46","1,371.67","1,565.14","1,386.90","3,286.29","3,284.72","2,294.11","2,599.00","3,225.72","2,564.38","3,466.02","3,911.42","3,766.52","3,956.67"
Ukraine,               A2.  Payments based on output,Pig meat,Pig meat specific programmes in A2,TOTAL table,UAH mn,169.20,214.75,271.64,620.20,506.48,953.50,0.32,5.83,5.36,0.00,0.08,13.12,19.00,29.01,3.15,6.11,57.00,102.00,278.00,379.70,407.90,663.50,742.00,74.00,101.00,0.60,175.00,288.00,94.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,B.  Payments based on input use,Pig meat,,B1+B2+B3,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,                B1.  Variable input use,Pig meat,Pig meat specific programmes in B1,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,                B2.  Fixed capital formation,Pig meat,Pig meat specific programmes in B2,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,                B3.  On-farm services,Pig meat,Pig meat specific programmes in B3,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,"C. Payments based on current A/An/R/I, 
production required, single commodity",Pig meat,Pig meat specific programmes in C,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,"D.  Payments based on non-current A/An/R/I, production required",Pig meat,Pig meat specific programmes in D,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,IV. % Producer Single Commodity Transfers,Pig meat,Pig meat specific transfers  / value of receipts from Pig meat production,%SCTPK = 100* SCTPK / ( (PPPK*QPPK) + A.2PK + BPK + CPK + DPK),%,13.53,17.33,30.72,28.59,2.17,17.16,-347.33,-116.77,-119.21,-141.88,-90.55,-42.17,-13.47,-20.71,-37.52,-11.93,-37.80,-94.51,-16.63,16.46,-7.92,-8.79,18.17,14.87,12.85,23.50,22.28,14.31,13.32,12.37,9.91,9.91,9.91,9.91,9.91
United States,I.  Level of production   ,Pig meat,,MPS table,000 tons,"6,378.93","6,519.55","7,114.22","7,172.73","6,964.53","7,257.10","7,816.84","7,751.07","8,026.85","8,096.25","7,764.22","7,835.43","8,623.33","8,758.05","8,596.57","8,690.92","8,929.06","9,056.52","9,311.89","9,391.73","9,559.10","9,961.90","10,599.20","10,441.80","10,177.36","10,322.96","10,547.49","10,517.55","10,361.52","11,120.84","11,313.16","11,611.18","11,943.21","12,536.51","12,836.80"
United States,II.  Value of production (at farm gate)  ,Pig meat,,MPS table,USD mn,"9,600.30","10,443.60","9,156.00","9,251.00","11,346.00","11,067.00","9,854.00","10,627.89","9,692.39","9,829.50","11,902.33","12,551.85","8,673.71","7,766.24","10,817.52","11,416.40","8,690.92","9,729.17","13,071.68","13,643.57","12,703.84","13,468.00","14,457.00","12,590.11","16,073.28","20,175.71","20,389.23","21,666.02","24,221.59","19,283.16","17,215.13","19,159.25","19,060.20","19,826.84","18,562.19"
United States,III. Producer Single Commodity Transfers,Pig meat,"Includes Pig meat specific programmes in A, B, C and D",A+B+C+D,USD mn,-86.57,-92.53,-17.60,-9.47,-60.88,-76.11,-44.11,378.29,402.27,-5.16,-0.00,0.00,121.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.01,327.82,462.15,721.37
United States,A.  Support based on commodity outputs,Pig meat,,A1+A2,USD mn,-86.57,-92.53,-17.60,-9.47,-60.88,-76.11,-44.11,378.29,402.27,-5.16,-0.00,0.00,-1.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,               A1.  Market Price Support  ,Pig meat,MPS for Pig meat,TOTAL table,USD mn,-86.57,-92.53,-17.60,-9.47,-60.88,-76.11,-44.11,378.29,402.27,-5.16,-0.00,0.00,-1.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,               A2.  Payments based on output,Pig meat,Pig meat specific programmes in A2,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,B.  Payments based on input use,Pig meat,,B1+B2+B3,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,                B1.  Variable input use,Pig meat,Pig meat specific programmes in B1,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,                B2.  Fixed capital formation,Pig meat,Pig meat specific programmes in B2,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,                B3.  On-farm services,Pig meat,Pig meat specific programmes in B3,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,"C. Payments based on current A/An/R/I, 
production required, single commodity",Pig meat,Pig meat specific programmes in C,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.01,327.82,462.15,721.37
United States,"D.  Payments based on non-current A/An/R/I, production required",Pig meat,Pig meat specific programmes in D,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,IV. % Producer Single Commodity Transfers,Pig meat,Pig meat specific transfers  / value of receipts from Pig meat production,%SCTPK = 100* SCTPK / ( (PPPK*QPPK) + A.2PK + BPK + CPK + DPK),%,-0.90,-0.89,-0.19,-0.10,-0.54,-0.69,-0.45,3.56,4.15,-0.05,-0.00,0.00,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.69,2.28,3.74
Vietnam,I.  Level of production   ,Pig meat,,MPS table,000 tons,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,042.24","1,049.32","1,121.32","1,223.66","1,328.60","1,488.88","1,693.34","1,853.70","1,970.40","2,059.27","2,246.57","2,293.14","2,338.44","2,389.22","2,464.64","2,582.60","2,711.77","2,762.68","2,866.69","2,463.31","2,216.98"
Vietnam,II.  Value of production (at farm gate)  ,Pig meat,,MPS table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"11,566,415.55","13,702,908.53","16,136,995.21","17,940,200.25","19,753,987.33","27,094,342.84","29,110,427.34","32,675,798.91","63,404,025.48","68,775,947.62","80,621,720.10","116,295,743.16","122,925,886.43","116,748,707.49","170,479,837.86","153,122,998.04","153,730,158.87","110,808,358.07","165,619,959.32","150,037,435.71","236,353,246.83"
Vietnam,III. Producer Single Commodity Transfers,Pig meat,"Includes Pig meat specific programmes in A, B, C and D",A+B+C+D,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-564,118.76","-322,052.60","233,363.50","-425,017.91","-716,495.48","-1,183,591.78","-548,872.04","6,809.65","-1,813,364.67","-2,763,983.19","-3,930,788.62","-1,530,594.65","-3,855,518.26","265,395.09","-4,680,650.27","-10,922,404.17","-12,487,766.24","-6,631,788.23","-4,842,703.89","-6,212,795.64","-7,118,461.03"
Vietnam,A.  Support based on commodity outputs,Pig meat,,A1+A2,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-564,118.76","-322,052.60","233,363.50","-425,017.91","-716,495.48","-1,183,591.78","-548,872.04","6,809.65","-1,813,364.67","-2,763,983.19","-3,930,788.62","-1,530,594.65","-3,855,518.26","265,395.09","-4,680,650.27","-10,922,404.17","-12,487,766.24","-6,631,788.23","-4,842,703.89","-6,212,795.64","-7,118,461.03"
Vietnam,               A1.  Market Price Support  ,Pig meat,MPS for Pig meat,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-564,118.76","-322,052.60","233,363.50","-425,017.91","-716,495.48","-1,183,591.78","-548,872.04","6,809.65","-1,813,364.67","-2,763,983.19","-3,930,788.62","-1,530,594.65","-3,855,518.26","265,395.09","-4,680,650.27","-10,922,404.17","-12,487,766.24","-6,631,788.23","-4,842,703.89","-6,212,795.64","-7,118,461.03"
Vietnam,               A2.  Payments based on output,Pig meat,Pig meat specific programmes in A2,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,B.  Payments based on input use,Pig meat,,B1+B2+B3,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,                B1.  Variable input use,Pig meat,Pig meat specific programmes in B1,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,                B2.  Fixed capital formation,Pig meat,Pig meat specific programmes in B2,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,                B3.  On-farm services,Pig meat,Pig meat specific programmes in B3,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,"C. Payments based on current A/An/R/I, 
production required, single commodity",Pig meat,Pig meat specific programmes in C,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,"D.  Payments based on non-current A/An/R/I, production required",Pig meat,Pig meat specific programmes in D,TOTAL table,VND mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vietnam,IV. % Producer Single Commodity Transfers,Pig meat,Pig meat specific transfers  / value of receipts from Pig meat production,%SCTPK = 100* SCTPK / ( (PPPK*QPPK) + A.2PK + BPK + CPK + DPK),%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.88,-2.35,1.45,-2.37,-3.63,-4.37,-1.89,0.02,-2.86,-4.02,-4.88,-1.32,-3.14,0.23,-2.75,-7.13,-8.12,-5.98,-2.92,-4.14,-3.01
South Africa,I.  Level of production   ,Pig meat,,MPS table,000 tons,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.60,119.00,126.50,127.90,125.00,119.20,123.00,106.90,116.60,135.00,156.80,159.70,173.00,188.50,183.20,182.30,193.80,207.10,208.20,213.50,224.20,233.00,243.10,231.80,260.00,266.20,289.70
South Africa,II.  Value of production (at farm gate)  ,Pig meat,,MPS table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,759.14,639.31,679.58,"1,012.65",926.22,852.03,928.84,821.83,"1,171.18","1,398.61","1,691.87","1,686.43","1,871.86","2,463.70","2,740.67","2,849.35","2,885.68","3,473.07","3,843.37","4,084.26","4,779.94","5,280.95","5,876.70","6,353.87","6,281.86","6,624.65","7,233.81"
South Africa,III. Producer Single Commodity Transfers,Pig meat,"Includes Pig meat specific programmes in A, B, C and D",A+B+C+D,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.05,-54.07,-0.40,-0.22,0.00,-0.87,-0.81,-4.59,-35.54,198.22,179.15,-4.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.37,-5.17,0.00,0.00,0.00,673.37,0.00,0.00
South Africa,A.  Support based on commodity outputs,Pig meat,,A1+A2,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.05,-54.07,-0.40,-0.22,0.00,-0.87,-0.81,-4.59,-35.54,198.22,179.15,-4.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.37,-5.17,0.00,0.00,0.00,673.37,0.00,0.00
South Africa,               A1.  Market Price Support  ,Pig meat,MPS for Pig meat,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.05,-54.07,-0.40,-0.22,0.00,-0.87,-0.81,-4.59,-35.54,198.22,179.15,-4.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.37,-5.17,0.00,0.00,0.00,673.37,0.00,0.00
South Africa,               A2.  Payments based on output,Pig meat,Pig meat specific programmes in A2,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,B.  Payments based on input use,Pig meat,,B1+B2+B3,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,                B1.  Variable input use,Pig meat,Pig meat specific programmes in B1,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,                B2.  Fixed capital formation,Pig meat,Pig meat specific programmes in B2,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,                B3.  On-farm services,Pig meat,Pig meat specific programmes in B3,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,"C. Payments based on current A/An/R/I, 
production required, single commodity",Pig meat,Pig meat specific programmes in C,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,"D.  Payments based on non-current A/An/R/I, production required",Pig meat,Pig meat specific programmes in D,TOTAL table,ZAR mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,IV. % Producer Single Commodity Transfers,Pig meat,Pig meat specific transfers  / value of receipts from Pig meat production,%SCTPK = 100* SCTPK / ( (PPPK*QPPK) + A.2PK + BPK + CPK + DPK),%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.33,-8.46,-0.06,-0.02,0.00,-0.10,-0.09,-0.56,-3.03,14.17,10.59,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,-0.11,0.00,0.00,0.00,10.72,0.00,0.00
Argentina,I.  Level of production   ,Poultry meat,,MPS table,000 tons,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.37,855.10,904.05,918.94,912.64,671.46,708.88,865.87,"1,016.14","1,170.79","1,264.45","1,431.20","1,537.84","1,652.02","1,851.89","1,995.97","2,023.94","2,049.70","2,093.00","2,055.00","2,115.63","2,069.16","2,202.00","2,224.00"
Argentina,II.  Value of production (at farm gate)  ,Poultry meat,,MPS table,ARS mln,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,920.43,833.73,768.44,781.10,764.33,973.62,"1,497.50","1,699.27","2,360.47","2,551.19","3,469.57","4,288.18","4,523.62","8,083.47","10,630.54","12,914.15","16,379.84","23,502.52","24,106.44","33,967.94","37,757.77","59,981.30","111,058.52","159,921.17"
Argentina,III. Producer Single Commodity Transfers,Poultry meat,"Includes Poultry meat specific programmes in A, B, C and D",A+B+C+D,ARS mln,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.19,0.30,1.83,0.34,-5.39,-920.09,-565.55,"-1,462.74","-1,364.12","-1,615.98","-1,497.98","-1,465.91","-2,553.48",-791.28,"1,438.16",570.46,"-1,265.42","-4,953.58","-5,689.16","1,351.27","1,877.56","-29,837.21","-33,105.11","-19,136.06"
Argentina,A.  Support based on commodity outputs,Poultry meat,,A1+A2,ARS mln,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.19,0.30,1.83,0.34,-5.39,-920.09,-565.55,"-1,462.74","-1,364.12","-1,616.15","-1,498.57","-1,467.07","-2,555.65",-793.23,"1,436.68",569.62,"-1,265.89","-4,953.70","-5,689.39","1,351.01","1,877.29","-29,837.21","-33,113.69","-19,143.62"
Argentina,               A1.  Market Price Support  ,Poultry meat,MPS for Poultry meat,TOTAL table,ARS mln,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.19,0.30,1.83,0.34,-5.39,-920.09,-565.55,"-1,462.74","-1,364.12","-1,616.15","-1,498.57","-1,467.07","-2,555.65",-793.23,"1,436.68",569.62,"-1,265.89","-4,953.70","-5,689.39","1,351.01","1,877.29","-29,837.21","-33,113.69","-19,143.62"
Argentina,               A2.  Payments based on output,Poultry meat,Poultry meat specific programmes in A2,TOTAL table,ARS mln,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Argentina,B.  Payments based on input use,Poultry meat,,B1+B2+B3,ARS mln,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.58,1.16,2.16,1.95,1.47,0.84,0.47,0.12,0.23,0.26,0.27,0.00,8.58,7.57
Argentina,                B1.  Variable input use,Poultry meat,Poultry meat specific programmes in B1,TOTAL table,ARS mln,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.19,0.39,0.72,0.65,0.49,0.28,0.16,0.04,0.08,0.09,0.09,0.00,2.86,2.52
